# λ (nm)	photon flux (γ/s/cm^2/nm)
968.5	7.331540749113138e14
969.5	7.32721899938713e14
970.5	7.322872717953364e14
971.5	7.318501904811838e14
972.5	7.312879378193505e14
973.5	7.307122974913095e14
974.5	7.30133929669978e14
975.5	7.295528343553558e14
976.5	7.289488131087382e14
977.5	7.282274479681464e14
978.5	7.275030795405965e14
979.5	7.267757078260889e14
980.5	7.260453328246232e14
981.5	7.25300503688127e14
982.5	7.245313604039086e14
983.5	7.237591471659796e14
984.5	7.229838639743405e14
985.5	7.22205510828991e14
986.5	7.214211716778545e14
987.5	7.206310621921382e14
988.5	7.198378713836444e14
989.5	7.190415992523724e14
990.5	7.182422457983229e14
991.5	7.17415900748616e14
992.5	7.165751629041522e14
993.5	7.157312728096978e14
994.5	7.14884230465252e14
995.5	7.140340358708155e14
996.5	7.132549069199415e14
997.5	7.124913477692441e14
998.5	7.117248225649775e14
999.5	7.10955331307141e14
1000.5	7.101828739957348e14
1001.5	7.095295727362699e14
1002.5	7.088856393719849e14
1003.5	7.082390079523644e14
1004.5	7.07589678477409e14
1005.5	7.069376509471186e14
1006.5	7.06382424216967e14
1007.5	7.05825703181552e14
1008.5	7.05266483800478e14
1009.5	7.047047660737449e14
1010.5	7.041373023777322e14
1011.5	7.035055679958404e14
1012.5	7.028712067131735e14
1013.5	7.022342185297314e14
1014.5	7.015946034455138e14
1015.5	7.009550015445762e14
1016.5	7.003431688066252e14
1017.5	6.997287741625825e14
1018.5	6.991118176124486e14
1019.5	6.984922991562231e14
1020.5	6.978747933374651e14
1021.5	6.973010336206879e14
1022.5	6.967248116122468e14
1023.5	6.961461273121419e14
1024.5	6.955649807203734e14
1025.5	6.949790287952829e14
1026.5	6.94366896152762e14
1027.5	6.937522504456936e14
1028.5	6.931350916740776e14
1029.5	6.925154198379139e14
1030.5	6.918886700354546e14
1031.5	6.911878121147125e14
1032.5	6.90484293469654e14
1033.5	6.897781141002794e14
1034.5	6.890692740065881e14
1035.5	6.883573285523199e14
1036.5	6.875986600151949e14
1037.5	6.868372448751902e14
1038.5	6.860730831323064e14
1039.5	6.853061747865429e14
1040.5	6.845365198378998e14
1041.5	6.837564536175016e14
1042.5	6.829730486112214e14
1043.5	6.821868811756971e14
1044.5	6.813979513109284e14
1045.5	6.806062590169156e14
1046.5	6.797624944198866e14
1047.5	6.78906471823991e14
1048.5	6.780475746111194e14
1049.5	6.771858027812718e14
1050.5	6.76321156334448e14
1051.5	6.753516101417026e14
1052.5	6.743412240668261e14
1053.5	6.733276975443495e14
1054.5	6.723110305742729e14
1055.5	6.712912231565961e14
1056.5	6.702563208454898e14
1057.5	6.692102782825225e14
1058.5	6.681610575548206e14
1059.5	6.671086586623838e14
1060.5	6.660530816052119e14
1061.5	6.64983144137639e14
1062.5	6.638968680860771e14
1063.5	6.62807368068123e14
1064.5	6.61714644083777e14
1065.5	6.606186961330384e14
1066.5	6.595367430202728e14
1067.5	6.584937941423044e14
1068.5	6.57447732643818e14
1069.5	6.56398558524814e14
1070.5	6.553462717852916e14
1071.5	6.543045543934219e14
1072.5	6.53370552792361e14
1073.5	6.524336707341581e14
1074.5	6.514939082188138e14
1075.5	6.505512652463275e14
1076.5	6.496057418166994e14
1077.5	6.487864616870944e14
1078.5	6.479773231066475e14
1079.5	6.471655674458355e14
1080.5	6.46351194704659e14
1081.5	6.455342048831181e14
1082.5	6.448404337657939e14
1083.5	6.442008652031244e14
1084.5	6.435590165036514e14
1085.5	6.429148876673744e14
1086.5	6.422684786942934e14
1087.5	6.416772457605881e14
1088.5	6.411513489329156e14
1089.5	6.406234016782886e14
1090.5	6.400934039967076e14
1091.5	6.395613558881726e14
1092.5	6.39045444267941e14
1093.5	6.385959955826528e14
1094.5	6.381446550138584e14
1095.5	6.376914225615579e14
1096.5	6.372362982257506e14
1097.5	6.367792820064374e14
1098.5	6.363643253112494e14
1099.5	6.359498720911144e14
1100.5	6.355336112198624e14
1101.5	6.351155426974931e14
1102.5	6.346956665240064e14
1103.5	6.342480958077329e14
1104.5	6.337859087080926e14
1105.5	6.333218439307799e14
1106.5	6.32855901475795e14
1107.5	6.323880813431374e14
1108.5	6.318943688748475e14
1109.5	6.313578086901404e14
1110.5	6.30819253724502e14
1111.5	6.302787039779331e14
1112.5	6.297361594504335e14
1113.5	6.291898819704944e14
1114.5	6.286184929986099e14
1115.5	6.280450646458458e14
1116.5	6.274695969122016e14
1117.5	6.26892089797678e14
1118.5	6.263125433022748e14
1119.5	6.25722301936335e14
1120.5	6.251271179859731e14
1121.5	6.245298740372184e14
1122.5	6.23930570090071e14
1123.5	6.23329206144531e14
1124.5	6.22707369979976e14
1125.5	6.220569218729359e14
1126.5	6.214043338958178e14
1127.5	6.207496060486212e14
1128.5	6.200927383313469e14
1129.5	6.194343398464986e14
1130.5	6.187819020965056e14
1131.5	6.181273398840739e14
1132.5	6.174706532092034e14
1133.5	6.168118420718941e14
1134.5	6.161509064721462e14
1135.5	6.155127862937338e14
1136.5	6.148827812646796e14
1137.5	6.142507136430181e14
1138.5	6.136165834287495e14
1139.5	6.129803906218738e14
1140.5	6.123441338837545e14
1141.5	6.117097012141274e14
1142.5	6.110732162603819e14
1143.5	6.104346790225179e14
1144.5	6.097940895005358e14
1145.5	6.091514476944352e14
1146.5	6.084494383853301e14
1147.5	6.077435026274056e14
1148.5	6.070354115101696e14
1149.5	6.06325165033622e14
1150.5	6.056127631977628e14
1151.5	6.048948675752144e14
1152.5	6.041723912136425e14
1153.5	6.034477494955222e14
1154.5	6.027209424208534e14
1155.5	6.019919699896355e14
1156.5	6.012676685423718e14
1157.5	6.005723838189291e14
1158.5	5.998749994192996e14
1159.5	5.991755153434839e14
1160.5	5.984739315914816e14
1161.5	5.97770248163293e14
1162.5	5.97056056692192e14
1163.5	5.963372373283289e14
1164.5	5.956162995012568e14
1165.5	5.948932432109758e14
1166.5	5.941680684574859e14
1167.5	5.934330732016695e14
1168.5	5.926816302500024e14
1169.5	5.919280311377798e14
1170.5	5.911722758650019e14
1171.5	5.904143644316685e14
1172.5	5.896542968377796e14
1173.5	5.889257818903884e14
1174.5	5.881977076166095e14
1175.5	5.874675389565042e14
1176.5	5.867352759100731e14
1177.5	5.860009184773159e14
1178.5	5.853112721685689e14
1179.5	5.846683681824139e14
1180.5	5.840235319167628e14
1181.5	5.83376763371616e14
1182.5	5.827280625469731e14
1183.5	5.820821507470882e14
1184.5	5.815240952232572e14
1185.5	5.809642669908386e14
1186.5	5.804026660498325e14
1187.5	5.79839292400239e14
1188.5	5.792741460420581e14
1189.5	5.787297547883644e14
1190.5	5.781986598718474e14
1191.5	5.776658553763859e14
1192.5	5.771313413019798e14
1193.5	5.76595117648629e14
1194.5	5.760684917307516e14
1195.5	5.756043035894355e14
1196.5	5.751385320844885e14
1197.5	5.74671177215911e14
1198.5	5.742022389837024e14
1199.5	5.737317173878631e14
1200.5	5.733251007227095e14
1201.5	5.72947853487466e14
1202.5	5.725691833322654e14
1203.5	5.721890902571076e14
1204.5	5.71807574261993e14
1205.5	5.714285378966224e14
1206.5	5.710619328761005e14
1207.5	5.706939343655051e14
1208.5	5.703245423648361e14
1209.5	5.699537568740936e14
1210.5	5.695815778932776e14
1211.5	5.692108800515802e14
1212.5	5.688398043039122e14
1213.5	5.684673414791035e14
1214.5	5.680934915771539e14
1215.5	5.677182545980636e14
1216.5	5.67336175903813e14
1217.5	5.669379413165701e14
1218.5	5.665382864382729e14
1219.5	5.661372112689214e14
1220.5	5.65734715808515e14
1221.5	5.653308000570542e14
1222.5	5.648940937865606e14
1223.5	5.644470606529181e14
1224.5	5.63998541431508e14
1225.5	5.635485361223299e14
1226.5	5.63097044725384e14
1227.5	5.626311249054665e14
1228.5	5.621334745264717e14
1229.5	5.6163426776868275e14
1230.5	5.6113350463210006e14
1231.5	5.606311851167231e14
1232.5	5.601273092225522e14
1233.5	5.5959645681671775e14
1234.5	5.590580392345986e14
1235.5	5.5851801438940494e14
1236.5	5.579763822811365e14
1237.5	5.574331429097935e14
1238.5	5.5688409150007306e14
1239.5	5.5632405946443706e14
1240.5	5.5576239826214756e14
1241.5	5.551991078932042e14
1242.5	5.546341883576072e14
1243.5	5.5406763965535644e14
1244.5	5.5343788462146644e14
1245.5	5.527928736620431e14
1246.5	5.5214611285440156e14
1247.5	5.514976021985417e14
1248.5	5.508473416944634e14
1249.5	5.50182322158824e14
1250.5	5.4948786531288e14
1251.5	5.487915935467719e14
1252.5	5.4809350686049994e14
1253.5	5.473936052540643e14
1254.5	5.4669188872746444e14
1255.5	5.460307964968183e14
1256.5	5.4537728029687206e14
1257.5	5.4472203162222844e14
1258.5	5.440650504728875e14
1259.5	5.4340633684884906e14
1260.5	5.4276346490885744e14
1261.5	5.421580360871737e14
1262.5	5.4155096474055006e14
1263.5	5.409422508689867e14
1264.5	5.4033189447248344e14
1265.5	5.397198955510402e14
1266.5	5.391169802006722e14
1267.5	5.385149572479403e14
1268.5	5.37911312681589e14
1269.5	5.373060465016188e14
1270.5	5.3669915870802944e14
1271.5	5.3611509529232606e14
1272.5	5.355865342229672e14
1273.5	5.350564797140174e14
1274.5	5.345249317654764e14
1275.5	5.3399189037734425e14
1276.5	5.33457355549621e14
1277.5	5.330033556814444e14
1278.5	5.325685139461796e14
1279.5	5.321323392965665e14
1280.5	5.316948317326055e14
1281.5	5.312559912542962e14
1282.5	5.3084418594919106e14
1283.5	5.305005990267893e14
1284.5	5.301558317373946e14
1285.5	5.298098840810069e14
1286.5	5.294627560576263e14
1287.5	5.291144476672531e14
1288.5	5.287573826734993e14
1289.5	5.283969870073594e14
1290.5	5.280353958975893e14
1291.5	5.2767260934418894e14
1292.5	5.273086273471584e14
1293.5	5.269381573822368e14
1294.5	5.265528639209882e14
1295.5	5.2616634579017606e14
1296.5	5.257786029898004e14
1297.5	5.253896355198615e14
1298.5	5.249994433803588e14
1299.5	5.246194755318182e14
1300.5	5.2424172308529694e14
1301.5	5.2386276885305944e14
1302.5	5.234826128351058e14
1303.5	5.231012550314367e14
1304.5	5.227105374083289e14
1305.5	5.2229536867375125e14
1306.5	5.218789500475894e14
1307.5	5.214612815298428e14
1308.5	5.210423631205116e14
1309.5	5.20622194819596e14
1310.5	5.2020547555195956e14
1311.5	5.1978899856723594e14
1312.5	5.193712811267092e14
1313.5	5.1895232323037975e14
1314.5	5.1853212487824706e14
1315.5	5.181123654722078e14
1316.5	5.176961516332594e14
1317.5	5.172787071587106e14
1318.5	5.168600320485609e14
1319.5	5.1644012630281056e14
1320.5	5.1601898992145956e14
1321.5	5.1560904795425956e14
1322.5	5.152018208249706e14
1323.5	5.1479338780279706e14
1324.5	5.14383748887739e14
1325.5	5.1397290407979625e14
1326.5	5.135580088738486e14
1327.5	5.13133801483887e14
1328.5	5.1270837170589656e14
1329.5	5.122817195398776e14
1330.5	5.1185384498583e14
1331.5	5.1142474804375375e14
1332.5	5.11002005647344e14
1333.5	5.1058044674697694e14
1334.5	5.1015768042240794e14
1335.5	5.0973370667363706e14
1336.5	5.093085255006644e14
1337.5	5.0886957573948675e14
1338.5	5.083954127135203e14
1339.5	5.079199726965041e14
1340.5	5.0744325568843806e14
1341.5	5.069652616893219e14
1342.5	5.064859906991559e14
1343.5	5.0599373890380744e14
1344.5	5.054968891616844e14
1345.5	5.049987400914964e14
1346.5	5.0449929169324344e14
1347.5	5.0399854396692525e14
1348.5	5.0350399576066225e14
1349.5	5.030265322115135e14
1350.5	5.025478076852035e14
1351.5	5.0206782218173225e14
1352.5	5.015865757011e14
1353.5	5.0110406824330656e14
1354.5	5.006210502119112e14
1355.5	5.0013694846191056e14
1356.5	4.996515871026693e14
1357.5	4.991649661341875e14
1358.5	4.9867708555646494e14
1359.5	4.981921503144861e14
1360.5	4.97714505241572e14
1361.5	4.972356193049228e14
1362.5	4.967554925045388e14
1363.5	4.9627412484042006e14
1364.5	4.957915163125662e14
1365.5	4.953504948778795e14
1366.5	4.949152724068667e14
1367.5	4.944788820123604e14
1368.5	4.9404132369436075e14
1369.5	4.9360259745286756e14
1370.5	4.9316712602497906e14
1371.5	4.927377144377952e14
1372.5	4.9230715191184156e14
1373.5	4.918754384471182e14
1374.5	4.914425740436248e14
1375.5	4.910085587013616e14
1376.5	4.9056492206156344e14
1377.5	4.901193850878723e14
1378.5	4.8967268379813294e14
1379.5	4.892248181923456e14
1380.5	4.887757882705104e14
1381.5	4.8832417344964544e14
1382.5	4.878697234081369e14
1383.5	4.874141045797533e14
1384.5	4.8695731696449425e14
1385.5	4.864993605623603e14
1386.5	4.860402353733511e14
1387.5	4.855557970304488e14
1388.5	4.8507015509798025e14
1389.5	4.8458330957594506e14
1390.5	4.840952604643438e14
1391.5	4.8360600776317594e14
1392.5	4.831008710773589e14
1393.5	4.8258248985902625e14
1394.5	4.8206286671485794e14
1395.5	4.8154200164485406e14
1396.5	4.810198946490149e14
1397.5	4.804971367451528e14
1398.5	4.7997846072778975e14
1399.5	4.7945855124280694e14
1400.5	4.7893740829020406e14
1401.5	4.7841503186998106e14
1402.5	4.778914219821381e14
1403.5	4.773582490670068e14
1404.5	4.768195367719287e14
1405.5	4.762795730248417e14
1406.5	4.757383578257457e14
1407.5	4.7519589117464075e14
1408.5	4.7465683418868675e14
1409.5	4.7413306988119194e14
1410.5	4.7360808420602794e14
1411.5	4.7308187716319456e14
1412.5	4.725544487526917e14
1413.5	4.720257989745198e14
1414.5	4.7150467496105475e14
1415.5	4.709846687786387e14
1416.5	4.704634568840068e14
1417.5	4.699410392771589e14
1418.5	4.6941741595809525e14
1419.5	4.688958091880138e14
1420.5	4.6837849166369225e14
1421.5	4.678599806974107e14
1422.5	4.6734027628916894e14
1423.5	4.668193784389673e14
1424.5	4.6629728714680544e14
1425.5	4.6582952365342744e14
1426.5	4.653635688357975e14
1427.5	4.6489650257327706e14
1428.5	4.644283248658661e14
1429.5	4.6395903571356456e14
1430.5	4.635080769852836e14
1431.5	4.6307260716355294e14
1432.5	4.6263607623382225e14
1433.5	4.6219848419609175e14
1434.5	4.6175983105036094e14
1435.5	4.6132621867164875e14
1436.5	4.609290627442935e14
1437.5	4.605309064331757e14
1438.5	4.6013174973829556e14
1439.5	4.597315926596532e14
1440.5	4.593304351972481e14
1441.5	4.589577570562612e14
1442.5	4.5859448435257994e14
1443.5	4.5823026653733806e14
1444.5	4.5786510361053556e14
1445.5	4.574989955721725e14
1446.5	4.571321771248341e14
1447.5	4.5676485006800775e14
1448.5	4.5639657882679506e14
1449.5	4.56027363401196e14
1450.5	4.5565720379121075e14
1451.5	4.5528609999683906e14
1452.5	4.548906130362992e14
1453.5	4.544931723207724e14
1454.5	4.540947538021245e14
1455.5	4.536953574803557e14
1456.5	4.5329498335546606e14
1457.5	4.528899532642232e14
1458.5	4.5248138255720356e14
1459.5	4.520718254924491e14
1460.5	4.516612820699596e14
1461.5	4.5124975228973525e14
1462.5	4.5082643475658344e14
1463.5	4.5036379405367475e14
1464.5	4.499000998514916e14
1465.5	4.494353521500337e14
1466.5	4.489695509493014e14
1467.5	4.485026962492943e14
1468.5	4.4796764839296006e14
1469.5	4.4742051844318744e14
1470.5	4.468722286688168e14
1471.5	4.4632277906984806e14
1472.5	4.457721696462815e14
1473.5	4.452243426618776e14
1474.5	4.4467930614296244e14
1475.5	4.441331205012171e14
1476.5	4.4358578573664194e14
1477.5	4.4303730184923656e14
1478.5	4.424976780418779e14
1479.5	4.420095025081044e14
1480.5	4.415202624744535e14
1481.5	4.4102995794092575e14
1482.5	4.405385889075209e14
1483.5	4.4004615537423906e14
1484.5	4.3959667854011375e14
1485.5	4.3915586621331256e14
1486.5	4.387140617131943e14
1487.5	4.382712650397589e14
1488.5	4.3782747619300606e14
1489.5	4.374294928576488e14
1490.5	4.370793206808054e14
1491.5	4.367282845689515e14
1492.5	4.3637638452208744e14
1493.5	4.360236205402129e14
1494.5	4.356788231190526e14
1495.5	4.353763160251547e14
1496.5	4.350730145099199e14
1497.5	4.3476891857334806e14
1498.5	4.344640282154394e14
1499.5	4.341583434361939e14
1500.5	4.339534705072019e14
1501.5	4.337658810549703e14
1502.5	4.335776565106789e14
1503.5	4.3338879687432756e14
1504.5	4.3319930214591644e14
1505.5	4.3303706949216275e14
1506.5	4.3289707892231656e14
1507.5	4.3275652064283656e14
1508.5	4.3261539465372294e14
1509.5	4.324737009549759e14
1510.5	4.32313207685374e14
1511.5	4.320973907720582e14
1512.5	4.318809095884403e14
1513.5	4.316637641345201e14
1514.5	4.314459544102979e14
1515.5	4.3122748041577344e14
1516.5	4.3101611797668256e14
1517.5	4.3080442572863675e14
1518.5	4.305920798925419e14
1519.5	4.3037908046839806e14
1520.5	4.3016542745620525e14
1521.5	4.299066686777321e14
1522.5	4.296262654583395e14
1523.5	4.2934512272142e14
1524.5	4.290632404669736e14
1525.5	4.287806186950001e14
1526.5	4.28442792432386e14
1527.5	4.280257275243617e14
1528.5	4.276077490517775e14
1529.5	4.271888570146336e14
1530.5	4.267690514129299e14
1531.5	4.26337781788735e14
1532.5	4.25840732548216e14
1533.5	4.253426713292763e14
1534.5	4.248435981319164e14
1535.5	4.243435129561358e14
1536.5	4.2384241580193494e14
1537.5	4.232554652680606e14
1538.5	4.226568995569093e14
1539.5	4.2205719786419325e14
1540.5	4.214563601899126e14
1541.5	4.208543865340672e14
1542.5	4.2019169969302856e14
1543.5	4.194942657199098e14
1544.5	4.1879557506586725e14
1545.5	4.1809562773090106e14
1546.5	4.1739442371501106e14
1547.5	4.166767014458236e14
1548.5	4.159357268048918e14
1549.5	4.151934473753177e14
1550.5	4.144498631571011e14
1551.5	4.137049741502423e14
1552.5	4.1294848078245056e14
1553.5	4.121437188614789e14
1554.5	4.113375784386978e14
1555.5	4.105300595141072e14
1556.5	4.097211620877068e14
1557.5	4.08910886159497e14
1558.5	4.0812479580937775e14
1559.5	4.0733842561690894e14
1560.5	4.06550711095553e14
1561.5	4.0576165224531006e14
1562.5	4.049712490661802e14
1563.5	4.0425073930574556e14
1564.5	4.035527374459469e14
1565.5	4.028535127585897e14
1566.5	4.021530652436738e14
1567.5	4.0145139490119925e14
1568.5	4.0082425878626094e14
1569.5	4.002580190043376e14
1570.5	3.996907320277535e14
1571.5	3.991223978565086e14
1572.5	3.985530164906031e14
1573.5	3.9802192031035406e14
1574.5	3.975597955992725e14
1575.5	3.97096762564343e14
1576.5	3.966328212055656e14
1577.5	3.9616797152294025e14
1578.5	3.9572127379928425e14
1579.5	3.953605770869573e14
1580.5	3.949991062167122e14
1581.5	3.9463686118854894e14
1582.5	3.942738420024676e14
1583.5	3.939105266542655e14
1584.5	3.9359378921996975e14
1585.5	3.9327633799981756e14
1586.5	3.929581729938087e14
1587.5	3.9263929420194325e14
1588.5	3.923197016242212e14
1589.5	3.920540277210973e14
1590.5	3.917973558616861e14
1591.5	3.915400510889985e14
1592.5	3.912821134030342e14
1593.5	3.9102354280379325e14
1594.5	3.907760450200882e14
1595.5	3.9053294889293706e14
1596.5	3.9028924082769875e14
1597.5	3.900449208243731e14
1598.5	3.8979998888296025e14
1599.5	3.8946795117082925e14
1600.5	3.890643814446527e14
1601.5	3.887038885157037e14
1602.5	3.884359564653538e14
1603.5	3.881673871052532e14
1604.5	3.8789818043540175e14
1605.5	3.876283364557997e14
1606.5	3.873578551664466e14
1607.5	3.870867365673429e14
1608.5	3.868149806584884e14
1609.5	3.8654258743988306e14
1610.5	3.8626955691152694e14
1611.5	3.859958890734201e14
1612.5	3.857215839255625e14
1613.5	3.8544664146795406e14
1614.5	3.8517106170059494e14
1615.5	3.848948446234849e14
1616.5	3.8461799023662425e14
1617.5	3.8423772477362606e14
1618.5	3.8379884893949406e14
1619.5	3.8335913723732994e14
1620.5	3.829185896671337e14
1621.5	3.8247720622890544e14
1622.5	3.8203498692264525e14
1623.5	3.815919317483529e14
1624.5	3.811480407060285e14
1625.5	3.8070331379567225e14
1626.5	3.802577510172837e14
1627.5	3.798113523708632e14
1628.5	3.793641178564107e14
1629.5	3.7891604747392606e14
1630.5	3.7846714122340944e14
1631.5	3.7801739910486075e14
1632.5	3.775754843685884e14
1633.5	3.77232432783797e14
1634.5	3.768886779994317e14
1635.5	3.765442200154922e14
1636.5	3.761990588319788e14
1637.5	3.758531944488914e14
1638.5	3.755066268662299e14
1639.5	3.751593560839943e14
1640.5	3.7481138210218475e14
1641.5	3.744627049208011e14
1642.5	3.7411332453984344e14
1643.5	3.737632409593118e14
1644.5	3.734124541792061e14
1645.5	3.7306096419952644e14
1646.5	3.7270877102027256e14
1647.5	3.723558746414448e14
1648.5	3.7197204029691006e14
1649.5	3.7156644272577506e14
1650.5	3.711600797829505e14
1651.5	3.7075295146843625e14
1652.5	3.703450577822323e14
1653.5	3.699363987243387e14
1654.5	3.6952697429475525e14
1655.5	3.691167844934823e14
1656.5	3.6870582932051956e14
1657.5	3.6829410877586725e14
1658.5	3.678816228595252e14
1659.5	3.674683715714934e14
1660.5	3.670543549117719e14
1661.5	3.6663957288036075e14
1662.5	3.6622402547726e14
1663.5	3.657941584965636e14
1664.5	3.6530569139202325e14
1665.5	3.64816373147322e14
1666.5	3.6432620376245994e14
1667.5	3.6383518323743725e14
1668.5	3.6334331157225375e14
1669.5	3.628505887669094e14
1670.5	3.623570148214044e14
1671.5	3.6186258973573856e14
1672.5	3.6136731350991194e14
1673.5	3.608711861439246e14
1674.5	3.603742076377765e14
1675.5	3.5987637799146756e14
1676.5	3.59377697204998e14
1677.5	3.5887816527836756e14
1678.5	3.5837778221157644e14
1679.5	3.5792562699172806e14
1680.5	3.574787486304599e14
1681.5	3.570310847973006e14
1682.5	3.5658263549224994e14
1683.5	3.56133400715308e14
1684.5	3.5568338046647494e14
1685.5	3.5523257474575056e14
1686.5	3.54780983553135e14
1687.5	3.543286068886281e14
1688.5	3.5387544475223e14
1689.5	3.534214971439407e14
1690.5	3.529667640637601e14
1691.5	3.525112455116883e14
1692.5	3.5205494148772525e14
1693.5	3.515978519918709e14
1694.5	3.510918660055113e14
1695.5	3.5056238392184225e14
1696.5	3.5003203285905506e14
1697.5	3.495008128171497e14
1698.5	3.489687237961263e14
1699.5	3.484357657959847e14
1700.5	3.47901938816725e14
1701.5	3.473672428583473e14
1702.5	3.468316779208514e14
1703.5	3.462952440042374e14
1704.5	3.4575794110850525e14
1705.5	3.452197692336551e14
1706.5	3.446807283796867e14
1707.5	3.441408185466003e14
1708.5	3.4360003973439575e14
1709.5	3.4304129065056694e14
1710.5	3.424687440585734e14
1711.5	3.418952933868269e14
1712.5	3.413209386353275e14
1713.5	3.4074567980407525e14
1714.5	3.401695168930702e14
1715.5	3.3959244990231225e14
1716.5	3.3901447883180144e14
1717.5	3.3843560368153775e14
1718.5	3.378558244515212e14
1719.5	3.3727514114175175e14
1720.5	3.366935537522295e14
1721.5	3.361110622829544e14
1722.5	3.355276667339263e14
1723.5	3.3494336710514544e14
1724.5	3.3445083662148144e14
1725.5	3.3403337705247994e14
1726.5	3.336152088189443e14
1727.5	3.3319633192087475e14
1728.5	3.327767463582713e14
1729.5	3.3235645213113375e14
1730.5	3.3193544923946244e14
1731.5	3.3151373768325694e14
1732.5	3.310913174625177e14
1733.5	3.306681885772442e14
1734.5	3.3024435102743694e14
1735.5	3.298198048130957e14
1736.5	3.293945499342203e14
1737.5	3.2896858639081106e14
1738.5	3.28541914182868e14
1739.5	3.281471867589817e14
1740.5	3.2777016633798775e14
1741.5	3.273924959141596e14
1742.5	3.2701417548749744e14
1743.5	3.26635205058001e14
1744.5	3.2625558462567044e14
1745.5	3.2587531419050575e14
1746.5	3.254943937525069e14
1747.5	3.25112823311674e14
1748.5	3.247306028680068e14
1749.5	3.2434773242150556e14
1750.5	3.239642119721701e14
1751.5	3.235800415200006e14
1752.5	3.231952210649969e14
1753.5	3.22809750607159e14
1754.5	3.223339699831611e14
1755.5	3.218363937669338e14
1756.5	3.2133804136769594e14
1757.5	3.208389127854478e14
1758.5	3.203390080201891e14
1759.5	3.1983832707192e14
1760.5	3.193368699406405e14
1761.5	3.188346366263505e14
1762.5	3.1833162712905e14
1763.5	3.178278414487391e14
1764.5	3.173232795854177e14
1765.5	3.16817941539086e14
1766.5	3.1631182730974375e14
1767.5	3.15804936897391e14
1768.5	3.15297628019042e14
1769.5	3.147942985755918e14
1770.5	3.142901987283146e14
1771.5	3.137853284772106e14
1772.5	3.132796878222797e14
1773.5	3.127732767635218e14
1774.5	3.1226609530093706e14
1775.5	3.117581434345255e14
1776.5	3.1124942116428694e14
1777.5	3.107399284902215e14
1778.5	3.102296654123293e14
1779.5	3.097186319306101e14
1780.5	3.0920682804506394e14
1781.5	3.0869425375569106e14
1782.5	3.081809090624912e14
1783.5	3.076792869364194e14
1784.5	3.071934781512561e14
1785.5	3.067069315424969e14
1786.5	3.0621964711014144e14
1787.5	3.0573162485419e14
1788.5	3.0524286477464244e14
1789.5	3.047533668714988e14
1790.5	3.042631311447592e14
1791.5	3.0377215759442344e14
1792.5	3.0328044622049144e14
1793.5	3.027879970229635e14
1794.5	3.022948100018395e14
1795.5	3.018008851571195e14
1796.5	3.0130622248880325e14
1797.5	3.00810821996891e14
1798.5	3.003552501903943e14
1799.5	2.999045205442603e14
1800.5	2.994531043375891e14
1801.5	2.990010015703807e14
1802.5	2.985482122426352e14
1803.5	2.980947363543524e14
1804.5	2.976405739055324e14
1805.5	2.971857248961751e14
1806.5	2.9673018932628075e14
1807.5	2.962739671958491e14
1808.5	2.958170585048804e14
1809.5	2.953594632533743e14
1810.5	2.9490118144133106e14
1811.5	2.944422130687507e14
1812.5	2.940378959224144e14
1813.5	2.937094142884618e14
1814.5	2.9338039148060406e14
1815.5	2.93050827498841e14
1816.5	2.9272072234317275e14
1817.5	2.923900760135992e14
1818.5	2.9205888851012025e14
1819.5	2.917271598327361e14
1820.5	2.9139488998144675e14
1821.5	2.9106207895625206e14
1822.5	2.907287267571521e14
1823.5	2.90394833384147e14
1824.5	2.9006039883723656e14
1825.5	2.897254231164208e14
1826.5	2.893895756220385e14
1827.5	2.890480043613584e14
1828.5	2.88705885893382e14
1829.5	2.883632202181093e14
1830.5	2.880200073355404e14
1831.5	2.8767624724567506e14
1832.5	2.873319399485135e14
1833.5	2.869870854440557e14
1834.5	2.866416837323015e14
1835.5	2.8629573481325106e14
1836.5	2.8594923868690444e14
1837.5	2.8560219535326144e14
1838.5	2.8525460481232206e14
1839.5	2.849064670640865e14
1840.5	2.8455778210855456e14
1841.5	2.8409024323216356e14
1842.5	2.835886419784185e14
1843.5	2.8308632878723994e14
1844.5	2.8258330365862794e14
1845.5	2.820795665925825e14
1846.5	2.8157511758910356e14
1847.5	2.8106995664819116e14
1848.5	2.8056408376984534e14
1849.5	2.80057498954066e14
1850.5	2.7955020220085328e14
1851.5	2.7904219351020703e14
1852.5	2.7853347288212728e14
1853.5	2.780240403166142e14
1854.5	2.7751389581366753e14
1855.5	2.770242156974746e14
1856.5	2.7654797162725834e14
1857.5	2.760710536620485e14
1858.5	2.7559346180184512e14
1859.5	2.7511519604664822e14
1860.5	2.7463625639645775e14
1861.5	2.7415664285127384e14
1862.5	2.736763554110963e14
1863.5	2.7319539407592525e14
1864.5	2.7271375884576066e14
1865.5	2.7223144972060262e14
1866.5	2.7174846670045097e14
1867.5	2.7126480978530584e14
1868.5	2.7078047897516716e14
1869.5	2.7045037043552803e14
1870.5	2.7027473272937134e14
1871.5	2.7009875254553156e14
1872.5	2.699224298840088e14
1873.5	2.6974576474480294e14
1874.5	2.6956875712791416e14
1875.5	2.693914070333422e14
1876.5	2.6921371446108728e14
1877.5	2.6903567941114928e14
1878.5	2.6885730188352834e14
1879.5	2.6867858187822428e14
1880.5	2.6849951939523725e14
1881.5	2.68320114434567e14
1882.5	2.68140366996214e14
